"","X","cas","toxpi","average_VAM_scores","mesh","status","compound_name","Drug_Matrix_Rat_invitro_Single_Dose_1_day","Drug_Matrix_Rat_invivo_Single_Dose_1_day","Drug_Matrix_Rat_invivo_Repeated_Dose_3_days","Drug_Matrix_Rat_invivo_Repeated_Dose_5_days","TG_GATEs_Rat_invivo_Single_Dose_High_1_day","TG_GATEs_Rat_invivo_Single_Dose_Low_1_day","TG_GATEs_Rat_invivo_Single_Dose_Middle_1_day","Consensus_Rat_invitro_DM_TG_GATEs","Consensus_LINCS_HEPG2","PPI_STRINGdb","TG_Gates_Rat_invivo_Repeated_15_day_High","TG_Gates_Rat_invivo_Repeated_15_day_Low","TG_Gates_Rat_invivo_Repeated_15_day_Middle","TG_Gates_Rat_invivo_Repeated_29_day_High","TG_Gates_Rat_invivo_Repeated_29_day_Low","TG_Gates_Rat_invivo_Repeated_29_day_Middle","TG_Gates_Rat_invivo_Repeated_8_day_High","TG_Gates_Rat_invivo_Repeated_8_day_Low","TG_Gates_Rat_invivo_Repeated_8_day_Middle","TG_GATEs_Human_invitro_Single_Dose_1_day","TG_GATEs_Rat_invitro_Single_Dose_1_day","TG_GATEs_Rat_invivo_Repeated_Dose_15_days","TG_GATEs_Rat_invivo_Repeated_Dose_29_days","TG_GATEs_Rat_invivo_Repeated_Dose_8_days","unk_VAM_scores"
"C006463","","107-18-6",0.056132259,0.972416781265624,"C006463","edc","allyl alcohol",0.985443886213236,0.96954370829943,0.999645985408892,0.995704565418692,0.974557638969011,0.876563528477233,0.995127627973662,0.991639244728819,0.998140314375538,0.981232252047464,0.99826104539874,0.946571613915216,0.928325552164961,0.998134356478413,0.97730500642162,0.995365179808551,0.972737803881667,0.987021352479192,0.953140015972162,0.915428731892565,0.943633015928107,0.999138998741006,0.969066290537236,0.986275034843568,0.972416781265624
"C004656","","107-20-0",0.057795925,0.976584479963598,"C004656","unk","chloroacetaldehyde",0.997654466608804,0.972847310697758,0.998845119157232,0.931415991709009,0.986967161680455,0.969984960578945,0.99204898700768,0.995851571366547,0.947225969304743,0.963411576261352,0.991531068130794,0.979347810658862,0.990077551530843,0.998474306702702,0.969119882092062,0.997280132637701,0.972279621179698,0.997139240787677,0.905139306740153,0.967016850035623,0.957762104898424,0.999970981453801,0.968207591766432,0.988427956139052,0.976584479963598
"D019855","","107-21-1",0.048509443,0.941208599357152,"D019855","unk","Ethylene Glycol",0.976785579302831,0.987931235943056,0.994390732747107,0.992388277505804,0.978579702282968,0.969713825275465,0.951305039935066,0.950357892202555,0.751480765152081,0.889226564079342,0.993398345551601,0.943523408671947,0.924673845053135,0.997302041140479,0.980699221011059,0.974388704507048,0.950460343455207,0.95254360949805,0.902860594645316,0.826060962418124,0.823031072005714,0.996372978949948,0.889654086363725,0.99187755687403,0.941208599357152
"C020755","","107-75-5",0.053582017,0.240030774518151,"C020755","unk","hydroxycitronellal",0.0791693652021072,0.181888186182228,0.260225311860069,0.747416057395617,0.101965695391151,0.184983741727155,0.0427372004546369,0.399069290700271,0.338134232529883,0.481046718490846,0.263015922253863,0.0687047704083995,0.0500924877266266,0.718896751123518,0.00465013003051076,0.396002927369725,0.430526768836973,0.0065616224116166,0.00916479215082378,0.248217252290548,0.0229210189817906,0.562855345100244,0.0801660239711435,0.0823269758458885,0.240030774518151
"C028491","","107-88-0",0.06173245,0.203388874730841,"C028491","unk","1,3-butylene glycol",0.0558351309539847,0.12370659131408,0.109618859490674,0.590390367069121,0.235838701871085,0.100288696365427,0.307073889628026,0.0417700298956419,0.0145570338228997,0.491471790445469,0.207339148393356,NA,NA,0.202647246468022,0.129716668374218,0.213984864679185,0.301574769597744,0.0151047018054037,0.169556156324511,0.210403608414058,0.395900494442094,0.129073695998635,0.350879036870674,0.0778237618542027,0.203388874730841
"D020148","","107-92-6",0.052694908,0.985988721690143,"D020148","unk","Butyric Acid",0.996637230511593,0.999725078658348,0.997439576532576,0.999264830250184,0.999474288946009,0.992567813767108,0.999458637865892,0.995601191608988,0.999700245185483,0.968419925612697,0.999393319012353,0.991879723064575,0.990785602904024,0.99761178578009,0.998947241502715,0.998864208250004,0.95790010415724,0.999106316653585,0.938671549833658,0.914771149643627,0.94534614060126,0.999943074819857,0.991395574721482,0.990824710680076,0.985988721690143
"D003642","","108-01-0",0.052113998,0.871917039149941,"D003642","unk","Deanol",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.871917039149941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.871917039149941
"C031285","","108-38-3",0.074469911,0.961980302751792,"C031285","unk","3-xylene",0.998777034747194,0.978555510478406,0.996459062752585,0.992996772429577,0.971053818406318,0.947265249365328,0.886028621937908,0.995889644742628,0.999282129312636,0.98979581721186,0.996327677144008,0.975326498766418,0.977376780273478,0.992480348668703,0.693525436632935,0.971753786578612,0.96562973760867,0.991143719997364,0.927636723289967,0.931400847075372,0.953416074362226,0.999947133983358,0.973984364657198,0.981474475620259,0.961980302751792
"C029369","","108-44-1",0.052311125,0.139091952733775,"C029369","unk","3-toluidine",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139091952733775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139091952733775
"C031389","","108-46-3",0.057494813,0.576649634388145,"C031389","unk","resorcinol",0.977657236034049,0.575630496195596,0.0482022414538759,0.985876154481773,0.0453172597375903,0.136214899553551,0.73792733579437,0.997405901702597,0.985445608359069,0.988440243991373,0.000337471156500547,0.889725672983591,0.345979290587214,0.759785677542384,0.296285483492276,0.977163334665317,0.0307481073513019,0.821149194265021,0.558881577337026,0.62261005160107,0.25984958975742,0.823243397846124,0.866551733977443,0.109163265448956,0.576649634388145
"C016834","","108-68-9",0.053953014,0.73746174062749,"C016834","unk","3,5-xylenol",0.799746347448598,0.737891483629648,0.0927570505501208,0.570211763887391,0.975263307143857,0.857305489161717,0.946091362452283,0.788083473769014,0.973717139400617,0.592105353503369,0.965151582691757,0.791144242950754,0.751212495078492,0.0845024249408092,0.972724054585763,0.973197932584788,0.808852905016693,0.895774140958446,0.828654158262948,0.716230926543399,0.536935925237597,0.997551684709168,0.269898114701132,0.774078415851392,0.73746174062749
"C019309","","108-77-0",0.057715035,0.137074353742176,"C019309","unk","cyanuric chloride",0.0154179445025598,0.0811380870776767,0.126253596166511,0.119382362371392,0.196558181863057,0.0241421715298196,0.0774682281286149,0.0273960283532727,0.0519186213818365,0.575323985253387,0.0709412392677406,0.106157257563556,0.187348557972552,0.126409619035613,0.0788749279390091,0.272823552717119,0.330295467973716,0.155537761705806,0.076832695508045,0.226089426790439,0.037346935763411,0.106972194144009,0.156337395438436,0.0628182513646496,0.137074353742176
"C004632","","108-80-5",0.056917165,0.418491730651401,"C004632","unk","cyanuric acid",0.226417255348515,0.355120127079069,0.289861912773882,0.565536764658325,0.773538497559091,0.88089667070248,0.879003226518269,0.181404423132881,0.106106657021006,0.302826041275219,0.31459722054276,0.366614237995907,0.600599551836885,0.367165128808983,0.293488139742804,0.201225233455258,0.640244711440543,0.765770741985832,0.640505132081572,0.331417342816886,0.10582894672898,0.0653293761291426,0.23159429142948,0.558709904569862,0.418491730651401
"C036468","","108-94-1",0.052410679,0.0719317794139318,"C036468","unk","cyclohexanone",0.000952317702171212,0.0181053160203822,NA,0.0165739503194601,0.0242967242046746,0.0645214570703661,0.0874117235702246,0.00488719261112227,0.0969194964803005,0.422879212066948,0.0133433913812,0.00531687820063148,0.12972249872554,0.00108361596523975,0.0462118657565634,0.0996294022292526,0.00762250521079976,0.00955015717828529,0.178985457748,0.0301796230969122,0.33998212051982,0.0149652651619292,0.0272880339695879,0.0140027213310209,0.0719317794139318
"D019800","","108-95-2",0.060219111,0.991361538216125,"D019800","unk","Phenol",0.999656481479262,0.999943347318581,0.99995873845107,0.999923974487238,0.998332609635037,0.976120413157977,0.99802074404616,0.999886808068942,0.999756929154343,0.996010532187342,0.999158903052587,0.994847067017468,0.9451855090414,0.999985096299504,0.998635518649587,0.9999359024237,0.97122429445437,0.999459676968575,0.99336138211417,0.983913825889286,0.94628728719929,0.99989568998509,0.993775663143175,0.999400522962843,0.991361538216125
"C053603","","108-99-6",0.052850136,0.0635587562898853,"C053603","unk","3-methylpyridine",0.030591253495181,0.0194324000504101,0.0112949451939973,0.0497923397922068,0.0419305684732915,0.0216202787678206,0.0851063526937424,0.0150823637403583,0.0305978936208762,0.188629931370766,0.0884483184980638,0.0234332393085656,NA,0.086177296832578,0.00789501159608417,0.0568460815883313,0.0805594090151005,0.420783143661457,0.0397244926902052,0.0424894677632457,0.0423500426585077,0.0127203332662739,0.0285036559875671,0.0378425746027306,0.0635587562898853
"C012928","","109-55-7",0.048078698,0.444751947385035,"C012928","unk","3-dimethylaminopropylamine",0.110145921616385,0.66123401208371,0.880937728239053,0.22052471060665,0.809190547594676,0.313702066359733,0.395569717289552,0.38389826756534,0.672192903611671,0.551032601729459,0.58540700714513,0.102233884223912,0.152688880480244,0.823931394989795,0.411625246851492,0.607616166024245,0.731268486154302,0.175499202052389,0.108591389976978,0.440279824899368,0.04010446880357,0.845833705122093,0.198189180539712,0.452349423281376,0.444751947385035
"C005219","","109-86-4",0.047721298,0.847543169825953,"C005219","edc","methyl cellosolve",0.957433773490467,0.902940393918384,0.972268672969025,0.866964477207281,0.96206250318537,0.457822520581955,0.892071957773766,0.969163108192486,0.991940259993877,0.993201576976187,0.956425470802598,0.534803831444913,0.620234634724184,0.947403883586519,0.883858141733618,0.988985968319952,0.812509677818141,0.942097591029825,0.703925132279672,0.845758263566525,0.48243729402779,0.983902078196323,0.676485192262048,0.996339671741979,0.847543169825953
"C111570","","110-05-4",0.088524734,0.338830699393182,"C111570","unk","di-tert-butyl peroxide",0.499583449389458,0.598088780877077,0.851681794600662,0.816215115864358,0.331262639307304,0.284474448031789,0.10551616395644,0.018222709634755,0.0751265132542578,0.0147568198177156,0.286562267598198,0.202565365836693,0.196790058592456,0.230450250994817,0.692265942359769,0.633937161815192,0.031330494195215,0.597965508179448,0.20496976500581,0.182222900534934,0.0822843759073406,0.364435965450858,0.0641849301375649,0.767043364094259,0.338830699393182
"D019802","","110-15-6",0.048128353,0.895124293347247,"D019802","unk","Succinic Acid",0.960067514724766,0.94160389107032,0.971979995220925,0.642486891006678,0.977935773692695,0.93347284684687,0.524988959708384,0.953441322812655,0.927622445082298,0.916542463943428,0.997565037417493,0.910303053918621,0.892141703127289,0.994537578714315,0.78677552637502,0.884215525484908,0.925375816044,0.901925913853262,0.794320884961507,0.885460806198916,0.831698392851612,0.97343728053214,0.975186211791186,0.979897204954647,0.895124293347247
"C030272","","110-16-7",0.080533921,0.832760738629386,"C030272","unk","maleic acid",0.726061876538546,0.94919856943165,0.912715838351608,0.878711508117635,0.974068518962575,0.746165964990959,0.995286420963225,0.920197742825408,0.930433518599751,0.221855328467877,0.844078174782346,0.684306856056482,0.896825217176935,0.944527920262271,0.804793597754329,0.955111955279515,0.908009028262968,0.918228005387333,0.606961875347267,0.859429599248916,0.54573713396842,0.981149219351522,0.820075313823304,0.962328543154429,0.832760738629386
"C032005","","110-17-8",0.050675324,0.723657245890088,"C032005","unk","fumaric acid",0.659637202634503,0.690070649203924,0.847685523926105,0.940891916923009,0.66443853296302,0.466025511341335,0.774317808255566,0.900654735311621,0.443274371205468,0.419415721655853,0.840568496432427,0.631072021671635,0.47064662890699,0.9571339362731,0.889631652062479,0.883585980022386,0.841558578327928,0.78561689803005,0.63171836538856,0.495712141279772,0.591111919317182,0.891947173623011,0.762303532326059,0.88875460428013,0.723657245890088
"C011917","","110-43-0",0.053199076,0.0655051053242264,"C011917","unk","2-heptanone",NA,0.0118497766556056,0.0419829975689901,0.0118991148350058,0.00921733487554635,0.0765461221103711,0.191308943332385,0.0331092653665351,NA,0.25321279841467,0.00480146240851628,0.036347827793699,0.0267854914991413,0.204023019736613,0.0135103569336091,0.0550059502367039,0.0879540634218472,0.00377222707344402,0.0671543157868908,0.0757715535594236,0.11071016939754,0.00183216021461158,0.102358840718195,0.021958525193637,0.0655051053242264
"D013011","","110-44-1",0.057386324,0.110447857222855,"D013011","unk","Sorbic Acid",0.128673305907785,0.0111949440591818,NA,0.0728360462045572,0.00529772973461934,NA,NA,0.140897950487542,0.00638357940962049,0.0637961718552882,0.0621277524246833,0.0502012204223312,0.289615389641924,0.240252686699093,0.337069791117943,0.041548206712306,0.0441598525530655,0.0530068753208944,0.0383468993569922,0.128555768546786,0.201095892946017,0.110728791006999,0.186056204389412,0.107559942882914,0.110447857222855
"C021296","","110-80-5",0.048842899,0.259211217388602,"C021296","unk","2-ethoxyethanol",0.0128601334889393,0.399198440042041,0.0789322178404909,0.594913241912546,0.135907382295174,0.152328355735544,0.0973491731608973,0.425661212933879,0.932092284027574,0.962041955400211,0.212920362614782,0.0451411553568489,0.116313657608718,0.0958985870750417,0.349298534332421,0.0307370152665237,0.181669967770112,0.211885965864999,0.0314795377645147,0.242091662421845,0.29254361819209,0.321063642638209,0.171861918860072,0.126879194722973,0.259211217388602
"D000077489","","110-85-0",0.056839795,0.0283301851317644,"D000077489","unk","Piperazine",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0283301851317644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0283301851317644
"C104083","","110235-47-7",0.06848775,0.67241905097817,"C104083","unk","mepanipyrim",0.645535433785371,NA,NA,0.790268367301855,NA,NA,0.852885481590155,0.872979574320418,0.718390477064357,0.939883188139082,NA,0.607209040012367,0.324776062174139,0.744408062899094,0.846249044301307,0.662112324410133,NA,0.547181999779791,NA,0.459614991205136,0.252262473354874,0.894058727667254,0.580165343456237,0.693143275167317,0.67241905097817
"C076154","","110488-70-5",0.06308228,0.261655192796799,"C076154","unk","dimethomorph",0.0360464004336511,0.360412319602327,0.514559534677935,0.293203841084678,0.0146832832950489,0.665946244188127,0.0448313927900012,0.0397126234142765,0.157673054036504,0.787213048294757,0.0266189453459726,0.0828654731833437,0.176545502928343,0.0911281488722839,0.0418353757342088,0.077721296205104,0.201453070897638,0.352718782514172,0.999716364498102,0.106232635890719,0.0513836555285837,0.0443585250216543,0.289687866696235,0.823177241989501,0.261655192796799
"C011107","","111-20-6",0.054715761,0.531323774131085,"C011107","unk","sebacic acid",0.320475817425067,0.131179197454601,0.407092250267798,0.00600100616030734,0.452773135938786,0.535386004199975,0.958893502357379,0.0291959864882924,0.00313692266186559,0.815875239913714,0.975949885064668,0.610723006615332,0.597989886314646,0.509037411407563,0.680122854979412,0.959882831330133,0.314555808532368,0.515046122341357,0.60715246129426,0.818068175596347,0.133012324991967,0.854496321179742,0.563668668190732,0.952055758439722,0.531323774131085
"C036260","","111-27-3",0.05360922,0.144506935699976,"C036260","unk","1-hexanol",0.150448800323284,NA,NA,NA,NA,0.141176563429886,0.584268845428788,0.123715459902464,0.0070302157483053,0.00798445522345463,0.0354458415763448,0.065986081617073,0.0757871464897573,0.142386286069877,0.0871085177376252,0.087747283715794,0.284474694471342,0.00635952589853033,0.364484721831713,0.112151236701042,NA,0.141950319160414,0.293885876906373,0.0332399060674681,0.144506935699976
"D005976","","111-30-8",0.056790153,0.870302716180644,"D005976","edc","Glutaral",0.866290504606096,0.978844262827957,0.999198727406927,0.983883109377358,0.991736044244498,0.860491851737698,0.979902978853419,0.930295640971937,0.971502962863403,0.903310682883687,0.991077775916889,0.608138206319614,0.938819668065231,0.955393666452718,0.944894848193497,0.973177452855515,0.606409254820598,0.891821452538672,0.74922427668597,0.412652839248676,0.851529241955346,0.976592127079761,0.563040563857713,0.959037048572291,0.870302716180644
"C005391","","111-40-0",0.07082422,0.361517773297273,"C005391","unk","diethylenetriamine",0.00681784461447556,0.22080663951372,0.769726580555738,NA,0.528349393104547,0.0508669875458996,0.700771609566192,0.0148688079996298,0.00101041890223445,0.248319085031219,0.757830444873455,NA,0.534960239381157,0.545271395647066,0.667094450696301,0.0526233945028848,0.0469036952511027,0.100365567441827,0.310732623865085,0.328805679497542,0.237088161256902,0.92343555802151,0.0577369429556618,0.849005492315848,0.361517773297273
"C020283","","111-42-2",0.049242821,0.899324162778396,"C020283","unk","diethanolamine",0.992864070840367,0.971289780978018,0.958660988460397,0.896199488543027,0.941424205705223,0.817328006370946,0.911044591834054,0.950873629271756,0.915000847907428,0.720110715913571,0.93214882619682,0.933864385375312,0.871660951475979,0.997777734093575,0.956190485989022,0.71585574575844,0.7629739978489,0.866477876607705,0.865514181016493,0.893535149549079,0.9185598224572,0.951333315659158,0.880543049446141,0.962548059382897,0.899324162778396
"C013484","","111-46-6",0.047598858,0.138813623108909,"C013484","unk","diethylene glycol",0.0249454694785505,0.050400757576771,0.148832045971893,0.058800193948855,0.200994112469542,0.0243775880269437,0.0788977949397946,0.0126337678711345,0.0145986396589224,0.67166818374058,0.0709366503434852,0.106012233663839,0.183394550453504,0.0966871000107982,0.074112656550671,0.291396233481387,0.321578703208207,0.198007619968409,0.0800035200563812,0.25126508708011,0.0372053416118797,0.10804762922339,0.161198680103574,0.0655323951751975,0.138813623108909
"D019850","","111-70-6",0.059777532,0.286466820355313,"D019850","unk","Heptanol",0.781854196958143,0.176287182436376,0.168791646248002,0.00944917236690745,0.0750219679232163,0.323633442483492,0.150713959335767,0.279174130870524,0.562637304602925,0.180032042965428,0.0474579471398887,0.669202682885023,0.255650584279762,0.419360957000686,0.796587472172268,0.122158740065864,0.0687186219382434,0.47356476447083,0.100026225112035,NA,0.363104008408408,0.487558335423932,0.0222314561143652,0.0555200269701202,0.286466820355313
"C046204","","111-71-7",0.082369764,0.0037324695054797,"C046204","decoy","heptanal",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0037324695054797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0037324695054797
"C089549","","111-82-0",0.06288349,0.619204299688825,"C089549","unk","lauric acid methyl ester",0.947784314117602,0.712059692259457,0.884140321445044,0.90070906363103,0.328051499208205,0.194329554839777,0.14913600738476,0.986146399478766,0.871243426677819,0.932288730118845,NA,0.914818816389583,0.651389020977666,0.262198481070022,0.0335457357462618,0.937386755564739,NA,0.745814731195641,0.518795085832457,0.756497238505113,0.520677282946325,0.00701459022624649,0.749263545849975,NA,0.619204299688825
"C017573","","111-84-2",0.073736729,0.748967259079546,"C017573","edc","nonane",0.888733674483641,0.722964507098244,0.929421867728937,0.919597406767753,0.727581508987818,0.860251331048028,0.6597458920362,0.782810463687584,0.78965528330961,0.926585642130059,0.813568405745044,0.51847552341529,0.482683931567722,0.856636645499124,0.813620052388811,0.789628273624814,0.49040641462588,0.804099121178808,0.662767533218625,0.53239675982123,0.507939565208257,0.863426663176551,0.664790190263627,0.967427560897453,0.748967259079546
"D020003","","111-87-5",0.05804317,0.0462636347994698,"D020003","unk","1-Octanol",0.0212910654652126,0.0226757976284848,0.00149022787889286,0.00612753435578134,0.023581990638894,0.0695548355711871,0.0898645192015277,0.000342240033481743,0.000363917456105354,0.28200804313553,0.0534303384815281,0.0217827881127875,NA,NA,0.00697262484060936,0.000607123187165494,0.236962607257936,0.0114268474771192,0.0218005985174008,0.0269792995234673,0.0202388743559228,NA,NA,0.00777142287036295,0.0462636347994698
"C010111","","111-90-0",0.048794835,0.114908095271099,"C010111","unk","carbitol",NA,NA,NA,0.0206958153607271,0.128782553265477,0.105189483072769,0.0363086318835408,0.0465682445421486,0.11963979467902,NA,0.0335144885923474,0.0353668372761403,0.0401991402055797,0.0157583993668668,0.0162252516601898,0.133723654414237,0.045627621062453,0.0698086980287235,NA,0.0368035474876228,0.298845963646398,0.390889308752234,0.31817433151061,0.291132045343792,0.114908095271099
"C008776","","112-05-0",0.08878255,0.242426434839017,"C008776","unk","pelargonic acid",0.0217282558336896,0.703106975902856,0.00140976913148113,0.0222131558619648,0.116504380165076,0.630707597309582,0.307315423069356,0.00033848475030923,0.144028305193669,0.857298888748401,0.0582515930328204,0.112434184491425,0.539396941015438,NA,0.00681103749823374,0.000616390335288428,0.232821363899956,0.0255102155982238,0.0220177092856755,0.634804182739865,0.0200983295642822,0.868326499286012,NA,0.0076418837447683,0.242426434839017
"C052017","","112-25-4",0.053763919,0.125997992854339,"C052017","unk","ethylene glycol monohexyl ether",0.187755639556037,0.0121299002589147,0.00117800099977108,0.0384557742210843,0.132421832981668,NA,0.0495993938958822,0.056652484817409,NA,0.906974154089961,0.0487447860599803,NA,NA,0.0266369757915151,NA,0.0273312200343235,0.0384075232409124,0.0149670714936026,0.122233398286263,0.0457497293243942,0.367440193079431,NA,0.136167494159836,0.0551182990871099,0.125997992854339
"C029383","","112-30-1",0.070001769,0.0122518773405462,"C029383","unk","n-decyl alcohol",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0122518773405462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0122518773405462
"C021170","","112-31-2",0.097586287,0.173393686269341,"C021170","unk","decanaldehyde",0.0130147441291613,0.327832614369181,0.0309979546759498,0.0498939324490231,0.321918444395777,0.0835382711817551,0.323858824532837,0.1722582865395,0.0154696568148505,0.00970355636709915,0.143248231570381,0.0852130287679498,0.107210362835442,0.173289329771609,0.051251471368805,0.0408066697935578,0.342664766266816,0.568675049772878,0.102792809347478,0.0592993521636984,0.143692943190792,0.124849461832152,0.0967386876065812,0.773230020720899,0.173393686269341
"D007851","","112-53-8",0.062595163,0.299252417720566,"D007851","unk","Dodecanol",0.00664212424915586,0.10523674294424,0.0140281253015131,0.0428915982256619,0.562650521134057,0.0963259987912367,0.908905278509786,0.113812725355831,0.123014153901907,0.415545048138399,0.801675315182765,0.187381781464068,0.487632003703435,0.163827332735492,0.18309415439327,0.407549071367292,0.0713337599597913,0.252409842445441,0.0305057489524114,0.27727035433354,0.20763599243658,0.797618463017859,0.0654991971308242,0.859572691619025,0.299252417720566
"D019301","","112-80-1",0.109173266,0.990030082103416,"D019301","unk","Oleic Acid",0.998045520483247,0.995769838739153,0.999840295743345,0.999522725024876,0.999717845761782,0.987706756777911,0.999793901410094,0.996827517231757,0.999838747424664,0.984251775291226,0.999820538036333,0.976984805592049,0.984742303186424,0.999751130642616,0.997341926033361,0.996539736025237,0.987183424516692,0.997617936157241,0.95833048972542,0.938221566105767,0.981786725266499,0.999778293363778,0.982346891112745,0.998961280829775,0.990030082103416
"C003218","","1120-71-4",0.048576131,0.0201081807542641,"C003218","decoy","1,3-propane sultone",0.00328499208621305,0.00791406223235312,0.000285962920499249,0.00665925131385775,NA,0.0250591387131603,0.00287072537087095,0.000768587010118203,0.0179064294686173,NA,0.024807060989879,0.00593855984039994,0.0257669898482779,0.0483018498419768,0.0025814324709374,0.00387615100128235,0.109159784541328,0.00165811474766862,0.0378674272236054,NA,0.0342793398906288,0.00638022668914334,0.00918125678401265,0.0477244528547155,0.0201081807542641
"D000077289","","112809-51-5",0.071595258,0.976849591689448,"D000077289","edc","Letrozole",0.970926762700793,0.997128567980575,0.999193131076946,0.997417928146266,0.978242739119417,0.968602294894501,0.988246130280845,0.977134327233752,0.975422678340925,0.992786481515316,0.985893336658875,0.978761174757532,0.94487065972353,0.998743842679678,0.987205232804346,0.999603154111148,0.958751982328555,0.995864013585155,0.984008982703387,0.952824993755647,0.859987641690511,0.997207757336674,0.959741666770463,0.995824720351911,0.976849591689448
"D004917","","114-07-8",0.059649959,0.985388592811237,"D004917","unk","Erythromycin",0.993153225207785,0.993400748248425,0.999987911720388,0.999471095396467,0.996227991123481,0.956694755975716,0.994765936481696,0.994157386733114,0.990829632075407,0.997880558952814,0.996234023843235,0.963922540829243,0.975844429487292,0.999653394954785,0.998559475255153,0.999374391803256,0.981602572170211,0.998344619182119,0.913422525643858,0.976551963981101,0.95403229894022,0.999932533672209,0.976902053356666,0.998380162435052,0.985388592811237
"D001074","","114-26-1",0.053548077,0.78434786382885,"D001074","unk","Propoxur",0.864946098625194,0.998917054086608,0.960393876755977,0.994523136238141,0.163962674183353,0.860676248057049,0.382029554949485,0.996944250756025,0.954381934897016,0.981715378755777,0.744330459855853,0.930660321536624,0.641533145423783,0.556072945749593,0.967460944673487,0.996437923100635,0.730543226872906,0.847038472009239,0.827603765509956,0.731840987601192,0.133638380594026,0.986770152492458,0.768149825845832,0.803777973322189,0.78434786382885
